InvoiceDate,SiteID,SiteName,Region,Supplier,Category,InvoiceID,Quantity,UnitCost,GrossSpend,PaymentTermsDays,SourceSystem,VAT,NetSpend,Contracted,DataQualityFlag
2025-01-20,S004,Newcastle Care & Education Centre,North,MediSure,Medical Supplies,INV-2025-00327,18,226.89,4083.97,60,Procurement Portal,816.794,4083.97,Y,OK
2025-11-07,S011,London Care & Education Centre,South,OfficePlus,Office & Training,INV-2025-00328,66,115.92,7650.74,30,Procurement Portal,1530.148,7650.74,N,OK
2025-07-21,S002,Manchester Care & Education Centre,North,FleetFuel,Vehicle & Fuel,INV-2025-00329,79,133.91,10578.62,60,Procurement Portal,2115.724,10578.62,Y,OK
2025-09-18,S014,Southampton Care & Education Centre,South,AutoCare,Vehicle & Fuel,INV-2025-00330,69,134.22,9261.06,45,Legacy Spend File,1852.212,9261.06,N,OK
2025-01-09,S006,Birmingham Care & Education Centre,Midlands,TeleCare IT,IT & Telecoms,INV-2025-00331,48,218.52,10489.11,45,Legacy Spend File,2097.822,10489.11,N,OK
2025-06-07,S010,Coventry Care & Education Centre,Midlands,NurseLink,Agency Labour,INV-2025-00332,4,183.15,732.59,60,Procurement Portal,146.518,732.59,N,OK
2025-01-27,S019,Wrexham Care & Education Centre,Wales,PowerDirect,Utilities,INV-2025-00333,75,260.64,19548.26,45,ERP,3909.652,19548.26,N,OK
2025-12-15,S010,Coventry Care & Education Centre,Midlands,HealthStaffing,Agency Labour,INV-2025-00334,32,206.72,6614.9,30,Legacy Spend File,1322.98,6614.9,N,OK
2025-01-10,S002,Manchester Care & Education Centre,North,FreshServe,Food & Catering,INV-2025-00335,57,111.13,6334.43,45,Procurement Portal,1266.8860000000002,6334.43,Y,OK
2025-04-15,S019,Wrexham Care & Education Centre,Wales,NurseLink,Agency Labour,INV-2025-00336,53,276.69,14664.62,60,Legacy Spend File,2932.9240000000004,14664.62,N,OK
2025-03-12,S012,Bristol Care & Education Centre,South,ClinEquip,Medical Supplies,INV-2025-00337,67,76.21,5105.95,30,Legacy Spend File,1021.19,5105.95,N,OK
2025-07-12,S007,Nottingham Care & Education Centre,Midlands,PrintCo,Office & Training,INV-2025-00338,41,62.85,2576.79,30,Procurement Portal,515.3580000000001,2576.79,N,OK
2025-07-01,S018,Newport Care & Education Centre,Wales,AutoCare,Vehicle & Fuel,INV-2025-00339,34,119.22,4053.56,60,Procurement Portal,810.712,4053.56,N,OK
2025-10-13,S011,London Care & Education Centre,South,WaterGrid,Utilities,INV-2025-00340,39,183.35,7150.76,30,Procurement Portal,1430.152,7150.76,N,OK
2025-12-27,S006,Birmingham Care & Education Centre,Midlands,PowerDirect,Utilities,INV-2025-00341,63,159.05,10020.36,45,Procurement Portal,2004.072,10020.36,N,OK
2025-03-04,S004,Newcastle Care & Education Centre,North,TeleCare IT,IT & Telecoms,INV-2025-00342,74,251.55,18614.96,60,Legacy Spend File,3722.992,18614.96,N,OK
2025-03-16,S014,Southampton Care & Education Centre,South,CareTemps,Agency Labour,INV-2025-00343,38,343.27,13044.22,30,Procurement Portal,2608.844,13044.22,N,OK
2025-08-15,S011,London Care & Education Centre,South,NourishCo,Food & Catering,INV-2025-00344,33,49.18,1623.07,60,Procurement Portal,324.61400000000003,1623.07,N,OK
2025-05-19,S017,Swansea Care & Education Centre,Wales,PowerDirect,Utilities,INV-2025-00345,72,192.94,13891.83,60,Procurement Portal,2778.366,13891.83,N,OK
2025-10-28,S017,Swansea Care & Education Centre,Wales,KitchenPro,Food & Catering,INV-2025-00346,31,73.85,2289.3,30,ERP,457.86000000000007,2289.3,N,OK
2025-04-30,S020,Bangor Care & Education Centre,Wales,PowerDirect,Utilities,INV-2025-00347,7,112.73,789.12,30,Procurement Portal,157.824,789.12,N,OK
2025-12-15,S020,Bangor Care & Education Centre,Wales,OfficePlus,Office & Training,INV-2025-00348,18,34.58,622.51,30,Legacy Spend File,124.502,622.51,N,OK
2025-09-01,S012,Bristol Care & Education Centre,South,NurseLink,Agency Labour,INV-2025-00349,62,202.07,12528.64,60,ERP,2505.728,12528.64,N,OK
2025-05-27,S020,Bangor Care & Education Centre,Wales,TeleCare IT,IT & Telecoms,INV-2025-00350,8,195.63,1565.05,30,Legacy Spend File,313.01,1565.05,N,OK
2025-01-20,S005,Sheffield Care & Education Centre,North,PowerDirect,Utilities,INV-2025-00351,23,296.62,6822.32,45,ERP,1364.464,6822.32,N,OK
2025-04-06,S005,Sheffield Care & Education Centre,North,CareTemps,Agency Labour,INV-2025-00352,38,675.35,25663.23,30,ERP,5132.646000000001,25663.23,N,OK
2025-05-26,S020,Bangor Care & Education Centre,Wales,NourishCo,Food & Catering,INV-2025-00353,59,104.18,6146.5,60,Legacy Spend File,1229.3000000000002,6146.5,N,OK
2025-09-16,S005,Sheffield Care & Education Centre,North,OfficePlus,Office & Training,INV-2025-00354,60,68.68,4121.06,45,ERP,824.2120000000001,4121.06,N,OK
2025-08-23,S005,Sheffield Care & Education Centre,North,FleetFuel,Vehicle & Fuel,INV-2025-00355,33,94.01,3102.38,60,ERP,620.4760000000001,3102.38,Y,OK
2025-10-18,S004,Newcastle Care & Education Centre,North,RoadReady,Vehicle & Fuel,INV-2025-00356,25,54.73,1368.35,30,Legacy Spend File,273.67,1368.35,N,OK
2025-09-21,S020,Bangor Care & Education Centre,Wales,CareTemps,Agency Labour,INV-2025-00357,42,296.96,12472.35,30,Procurement Portal,2494.4700000000003,12472.35,N,OK
2025-03-13,S014,Southampton Care & Education Centre,South,FreshServe,Food & Catering,INV-2025-00358,62,55.46,3438.39,45,ERP,687.678,3438.39,Y,OK
2025-05-01,S004,Newcastle Care & Education Centre,North,TeleCare IT,IT & Telecoms,INV-2025-00359,58,262.73,15238.28,45,Procurement Portal,3047.6560000000004,15238.28,N,OK
2025-12-01,S002,Manchester Care & Education Centre,North,CareMed,Medical Supplies,INV-2025-00360,47,76.14,3578.37,60,ERP,715.674,3578.37,N,OK
2025-06-07,S002,Manchester Care & Education Centre,North,NourishCo,Food & Catering,INV-2025-00361,21,86.49,1816.29,45,Legacy Spend File,363.258,1816.29,N,OK
2025-03-02,S001,Preston Care & Education Centre,North,NetServe,IT & Telecoms,INV-2025-00362,38,511.14,19423.13,45,Legacy Spend File,3884.626,19423.13,N,OK
2025-09-02,S012,Bristol Care & Education Centre,South,UK Energy Partners,Utilities,INV-2025-00363,20,235.48,4709.68,45,Legacy Spend File,941.936,4709.68,N,OK
2025-12-26,S018,Newport Care & Education Centre,Wales,RoadReady,Vehicle & Fuel,INV-2025-00364,71,118.49,8412.7,45,Legacy Spend File,1682.5400000000002,8412.7,N,OK
2025-12-15,S012,Bristol Care & Education Centre,South,UK Energy Partners,Utilities,INV-2025-00365,77,365.42,28137.14,30,Legacy Spend File,5627.428,28137.14,N,OK
2025-10-16,S019,Wrexham Care & Education Centre,Wales,FleetFuel,Vehicle & Fuel,INV-2025-00366,15,76.19,1142.82,30,Legacy Spend File,228.564,1142.82,Y,OK
2025-10-02,S019,Wrexham Care & Education Centre,Wales,PowerDirect,Utilities,INV-2025-00367,20,282.79,5655.84,30,Procurement Portal,1131.168,5655.84,N,OK
2025-12-15,S020,Bangor Care & Education Centre,Wales,OfficePlus,Office & Training,INV-2025-00368,27,75.52,2039.07,60,Legacy Spend File,407.814,2039.07,N,OK
2025-08-17,S009,Derby Care & Education Centre,Midlands,KitchenPro,Food & Catering,INV-2025-00369,8,68.59,548.7,45,ERP,109.74,548.7,N,OK
2025-10-16,S019,Wrexham Care & Education Centre,Wales,CareTemps,Agency Labour,INV-2025-00370,8,196.1,1568.8,60,Procurement Portal,313.76,1568.8,N,OK
2025-01-12,S019,Wrexham Care & Education Centre,Wales,NetServe,IT & Telecoms,INV-2025-00371,51,222.99,11372.28,45,ERP,2274.456,11372.28,N,OK
2025-02-07,S019,Wrexham Care & Education Centre,Wales,PowerDirect,Utilities,INV-2025-00372,6,328.77,1972.62,45,Procurement Portal,394.524,1972.62,N,OK
2025-01-31,S004,Newcastle Care & Education Centre,North,KitchenPro,Food & Catering,INV-2025-00373,9,144.39,1299.51,45,ERP,259.902,1299.51,N,OK
2025-03-11,S010,Coventry Care & Education Centre,Midlands,HealthStaffing,Agency Labour,INV-2025-00374,54,508.46,27456.7,45,Procurement Portal,5491.34,27456.7,N,OK
2025-02-11,S013,Reading Care & Education Centre,South,CareTemps,Agency Labour,INV-2025-00375,70,980.47,68632.95,30,Legacy Spend File,13726.59,68632.95,N,OK
2025-10-03,S005,Sheffield Care & Education Centre,North,FreshServe,Food & Catering,INV-2025-00376,51,42.62,2173.67,60,ERP,434.734,2173.67,Y,OK
2025-01-12,S013,Reading Care & Education Centre,South,UK Energy Partners,Utilities,INV-2025-00377,39,403.93,15753.2,45,Legacy Spend File,3150.6400000000003,15753.2,N,OK
2025-07-14,S008,Leicester Care & Education Centre,Midlands,NurseLink,Agency Labour,INV-2025-00378,30,331.83,9954.88,30,Procurement Portal,1990.976,9954.88,N,OK
2025-04-07,S008,Leicester Care & Education Centre,Midlands,SafeGuard FM,Facilities,INV-2025-00379,15,600.25,9003.77,30,Legacy Spend File,1800.754,9003.77,N,OK
2025-04-16,S014,Southampton Care & Education Centre,South,MediSure,Medical Supplies,INV-2025-00380,9,76.93,692.39,30,Legacy Spend File,138.478,692.39,Y,OK
2025-12-11,S001,Preston Care & Education Centre,North,PrintCo,Office & Training,INV-2025-00381,7,47.26,330.81,30,Legacy Spend File,66.162,330.81,N,OK
2025-04-30,S006,Birmingham Care & Education Centre,Midlands,CareTemps,Agency Labour,INV-2025-00382,70,215.75,15102.44,30,ERP,3020.4880000000003,15102.44,N,OK
2025-10-22,S005,Sheffield Care & Education Centre,North,CloudLink,IT & Telecoms,INV-2025-00383,41,68.41,2804.71,60,Legacy Spend File,560.942,2804.71,Y,OK
2025-06-04,S018,Newport Care & Education Centre,Wales,FleetFuel,Vehicle & Fuel,INV-2025-00384,19,71.14,1351.74,60,Legacy Spend File,270.348,1351.74,Y,OK
2025-05-21,S015,Brighton Care & Education Centre,South,CareTemps,Agency Labour,INV-2025-00385,8,197.6,1580.82,60,Legacy Spend File,316.164,1580.82,N,OK
2025-12-14,S015,Brighton Care & Education Centre,South,BuildCare,Facilities,INV-2025-00386,55,195.52,10753.72,60,Procurement Portal,2150.744,10753.72,N,OK
2025-12-10,S009,Derby Care & Education Centre,Midlands,AutoCare,Vehicle & Fuel,INV-2025-00387,49,114.65,5617.62,60,Procurement Portal,1123.524,5617.62,N,OK
2025-03-18,S015,Brighton Care & Education Centre,South,CareTemps,Agency Labour,INV-2025-00388,39,841.91,32834.6,45,ERP,6566.92,32834.6,N,OK
2025-04-26,S012,Bristol Care & Education Centre,South,OfficePlus,Office & Training,INV-2025-00389,39,126.5,4933.4,60,ERP,986.68,4933.4,N,OK
2025-07-31,S002,Manchester Care & Education Centre,North,ClinEquip,Medical Supplies,INV-2025-00390,54,87.37,4718.18,60,Legacy Spend File,943.636,4718.18,N,OK
2025-05-11,S004,Newcastle Care & Education Centre,North,HealthStaffing,Agency Labour,INV-2025-00391,27,183.03,4941.83,45,Legacy Spend File,988.366,4941.83,N,OK
2025-02-17,S018,Newport Care & Education Centre,Wales,LearnWell,Office & Training,INV-2025-00392,69,98.3,6782.83,60,ERP,1356.566,6782.83,N,OK
2025-12-11,S012,Bristol Care & Education Centre,South,TeleCare IT,IT & Telecoms,INV-2025-00393,78,106.43,8301.64,60,ERP,1660.328,8301.64,N,OK
2025-12-10,S009,Derby Care & Education Centre,Midlands,PowerDirect,Utilities,INV-2025-00394,72,684.55,49287.68,30,Procurement Portal,9857.536,49287.68,N,OK
2025-01-08,S014,Southampton Care & Education Centre,South,RoadReady,Vehicle & Fuel,INV-2025-00395,28,181.74,5088.68,30,Legacy Spend File,1017.736,5088.68,N,OK
2025-12-23,S002,Manchester Care & Education Centre,North,OfficePlus,Office & Training,INV-2025-00396,78,57.94,4519.47,60,ERP,903.894,4519.47,N,OK
2025-06-14,S002,Manchester Care & Education Centre,North,PowerDirect,Utilities,INV-2025-00397,37,97.44,3605.28,45,Procurement Portal,721.056,3605.28,N,OK
2025-05-14,S006,Birmingham Care & Education Centre,Midlands,RoadReady,Vehicle & Fuel,INV-2025-00398,47,200.04,9401.78,60,Procurement Portal,1880.356,9401.78,N,OK
2025-08-29,S012,Bristol Care & Education Centre,South,KitchenPro,Food & Catering,INV-2025-00399,41,61.03,2502.29,30,Procurement Portal,500.458,2502.29,N,OK
2025-10-16,S009,Derby Care & Education Centre,Midlands,HealthStaffing,Agency Labour,INV-2025-00400,29,592.64,17186.46,60,ERP,3437.292,17186.46,N,OK
2025-10-27,S007,Nottingham Care & Education Centre,Midlands,NetServe,IT & Telecoms,INV-2025-00401,75,91.53,6864.93,60,Procurement Portal,1372.986,6864.93,N,OK
2025-06-18,S007,Nottingham Care & Education Centre,Midlands,CleanWorks,Facilities,INV-2025-00402,30,129.45,3883.52,45,Legacy Spend File,776.7040000000001,3883.52,Y,OK
2025-12-02,S006,Birmingham Care & Education Centre,Midlands,PrintCo,Office & Training,INV-2025-00403,44,75.22,3309.53,45,Procurement Portal,661.9060000000001,3309.53,N,OK
2025-03-28,S006,Birmingham Care & Education Centre,Midlands,LearnWell,Office & Training,INV-2025-00404,46,76.96,3540.31,30,ERP,708.062,3540.31,N,OK
2025-10-05,S014,Southampton Care & Education Centre,South,OfficePlus,Office & Training,INV-2025-00405,8,58.55,468.43,60,ERP,93.686,468.43,N,OK
2025-07-31,S016,Cardiff Care & Education Centre,Wales,MediSure,Medical Supplies,INV-2025-00406,18,169.03,3042.49,60,ERP,608.4979999999999,3042.49,Y,OK
2025-04-22,S016,Cardiff Care & Education Centre,Wales,CleanWorks,Facilities,INV-2025-00407,65,100.06,6503.87,45,Procurement Portal,1300.774,6503.87,Y,OK
2025-09-07,S016,Cardiff Care & Education Centre,Wales,PrintCo,Office & Training,INV-2025-00408,3,69.35,208.05,30,Legacy Spend File,41.61000000000001,208.05,N,OK
2025-01-09,S011,London Care & Education Centre,South,HealthStaffing,Agency Labour,INV-2025-00409,68,320.52,21795.37,60,Procurement Portal,4359.074,21795.37,N,OK
2025-09-15,S007,Nottingham Care & Education Centre,Midlands,CloudLink,IT & Telecoms,INV-2025-00410,56,291.95,16348.98,30,ERP,3269.7960000000003,16348.98,Y,OK
2025-04-09,S010,Coventry Care & Education Centre,Midlands,CleanWorks,Facilities,INV-2025-00411,80,266.23,21298.07,60,Procurement Portal,4259.6140000000005,21298.07,Y,OK
2025-02-10,S008,Leicester Care & Education Centre,Midlands,telecare it,IT & Telecoms,INV-2025-00412,48,118.52,5688.92,45,Procurement Portal,1137.784,5688.92,N,OK
2025-04-26,S019,Wrexham Care & Education Centre,Wales,PowerDirect,Utilities,INV-2025-00413,39,107.52,4193.37,60,ERP,838.674,4193.37,N,OK
2025-07-27,S012,Bristol Care & Education Centre,South,MediSure,Medical Supplies,INV-2025-00414,49,242.31,11873.14,45,Legacy Spend File,2374.628,11873.14,Y,OK
2025-01-05,S018,Newport Care & Education Centre,Wales,ClinEquip,Medical Supplies,INV-2025-00415,22,144.06,3169.43,30,Procurement Portal,633.886,3169.43,N,OK
2025-02-18,S009,Derby Care & Education Centre,Midlands,AutoCare,Vehicle & Fuel,INV-2025-00416,68,62.94,4280.04,30,ERP,856.008,4280.04,N,OK
2025-01-24,S012,Bristol Care & Education Centre,South,LearnWell,Office & Training,INV-2025-00417,10,176.02,1760.24,60,Procurement Portal,352.048,1760.24,N,OK
2025-06-11,S016,Cardiff Care & Education Centre,Wales,MediSure,Medical Supplies,INV-2025-00418,3,127.88,383.65,30,Legacy Spend File,76.73,383.65,Y,OK
2025-06-03,S001,Preston Care & Education Centre,North,HealthStaffing,Agency Labour,INV-2025-00419,21,573.87,12051.19,60,ERP,2410.2380000000003,12051.19,N,OK
2025-10-04,S007,Nottingham Care & Education Centre,Midlands,NurseLink,Agency Labour,INV-2025-00420,43,311.35,13388.05,45,Legacy Spend File,2677.61,13388.05,N,OK
2025-06-27,S016,Cardiff Care & Education Centre,Wales,KitchenPro,Food & Catering,INV-2025-00421,7,201.91,1413.34,30,Procurement Portal,282.668,1413.34,N,OK
2025-11-06,S009,Derby Care & Education Centre,Midlands,NourishCo,Food & Catering,INV-2025-00422,79,170.69,13484.18,60,Procurement Portal,2696.836,13484.18,N,OK
2025-05-20,S017,Swansea Care & Education Centre,Wales,ClinEquip,Medical Supplies,INV-2025-00423,58,104.64,6069.34,45,ERP,1213.8680000000002,6069.34,N,OK
2025-04-06,S008,Leicester Care & Education Centre,Midlands,CareTemps,Agency Labour,INV-2025-00424,75,511.91,38393.16,60,Procurement Portal,7678.632000000001,38393.16,N,OK
2025-02-07,S009,Derby Care & Education Centre,Midlands,CloudLink,IT & Telecoms,INV-2025-00425,11,313.75,3451.21,45,ERP,690.2420000000001,3451.21,Y,OK
2025-07-19,S017,Swansea Care & Education Centre,Wales,BuildCare,Facilities,INV-2025-00426,41,382.11,15666.44,45,ERP,3133.2880000000005,15666.44,N,OK
2025-08-16,S017,Swansea Care & Education Centre,Wales,CareMed,Medical Supplies,INV-2025-00427,47,70.58,3317.38,45,ERP,663.4760000000001,3317.38,N,OK
2025-08-09,S004,Newcastle Care & Education Centre,North,FreshServe,Food & Catering,INV-2025-00428,58,94.79,5498.1,60,Legacy Spend File,1099.62,5498.1,Y,OK
2025-01-14,S015,Brighton Care & Education Centre,South,HealthStaffing,Agency Labour,INV-2025-00429,12,536.96,6443.47,45,Legacy Spend File,1288.6940000000002,6443.47,N,OK
2025-01-07,S003,Leeds Care & Education Centre,North,RoadReady,Vehicle & Fuel,INV-2025-00430,38,36.11,1372.18,45,Procurement Portal,274.43600000000004,1372.18,N,OK
2025-09-24,S016,Cardiff Care & Education Centre,Wales,PowerDirect,Utilities,INV-2025-00431,22,130.41,2868.98,60,Procurement Portal,573.796,2868.98,N,OK
2025-06-04,S006,Birmingham Care & Education Centre,Midlands,SafeGuard FM,Facilities,INV-2025-00432,35,58.64,2052.32,45,ERP,410.46400000000006,2052.32,N,OK
2025-05-22,S014,Southampton Care & Education Centre,South,SafeGuard FM,Facilities,INV-2025-00433,54,155.21,8381.37,45,Procurement Portal,1676.2740000000003,8381.37,N,OK
2025-05-07,S009,Derby Care & Education Centre,Midlands,RoadReady,Vehicle & Fuel,INV-2025-00434,64,140.97,9021.88,60,Legacy Spend File,1804.376,9021.88,N,OK
2025-03-11,S014,Southampton Care & Education Centre,South,OfficePlus,Office & Training,INV-2025-00435,39,171.36,6683.16,30,Procurement Portal,1336.632,6683.16,N,OK
2025-08-14,S005,Sheffield Care & Education Centre,North,CareTemps,Agency Labour,INV-2025-00436,43,312.48,13436.56,45,Legacy Spend File,2687.312,13436.56,N,OK
2025-06-14,S011,London Care & Education Centre,South,SafeGuard FM,Facilities,INV-2025-00437,78,440.85,34385.98,60,ERP,6877.196000000001,34385.98,N,OK
2025-07-23,S008,Leicester Care & Education Centre,Midlands,FleetFuel,Vehicle & Fuel,INV-2025-00438,41,44.47,1823.28,45,Legacy Spend File,364.656,1823.28,Y,OK
2025-05-05,S011,London Care & Education Centre,South,PrintCo,Office & Training,INV-2025-00439,42,29.39,1234.35,45,Procurement Portal,246.87,1234.35,N,OK
2025-10-16,S017,Swansea Care & Education Centre,Wales,FleetFuel,Vehicle & Fuel,INV-2025-00440,26,92.14,2395.68,60,Legacy Spend File,479.136,2395.68,Y,OK
2025-08-25,S009,Derby Care & Education Centre,Midlands,ClinEquip,Medical Supplies,INV-2025-00441,27,148.22,4002.06,45,Procurement Portal,800.412,4002.06,N,OK
2025-12-11,S004,Newcastle Care & Education Centre,North,NourishCo,Food & Catering,INV-2025-00442,64,63.84,4085.86,30,Legacy Spend File,817.172,4085.86,N,OK
2025-12-04,S006,Birmingham Care & Education Centre,Midlands,WaterGrid,Utilities,INV-2025-00443,20,80.19,1603.75,60,Procurement Portal,320.75,1603.75,N,OK
2025-11-03,S013,Reading Care & Education Centre,South,NourishCo,Food & Catering,INV-2025-00444,62,61.89,3837.23,60,Procurement Portal,767.446,3837.23,N,OK
2025-01-19,S005,Sheffield Care & Education Centre,North,NurseLink,Agency Labour,INV-2025-00445,47,146.4,6880.67,60,Legacy Spend File,1376.134,6880.67,N,OK
2025-05-08,S004,Newcastle Care & Education Centre,North,FreshServe,Food & Catering,INV-2025-00446,46,93.94,4321.46,30,Legacy Spend File,864.292,4321.46,Y,OK
2025-11-27,S016,Cardiff Care & Education Centre,Wales,ClinEquip,Medical Supplies,INV-2025-00447,52,146.81,7633.98,45,Procurement Portal,1526.796,7633.98,N,OK
2025-05-13,S010,Coventry Care & Education Centre,Midlands,MediSure,Medical Supplies,INV-2025-00448,29,71.56,2075.28,60,Legacy Spend File,415.056,2075.28,Y,OK
2025-07-11,S008,Leicester Care & Education Centre,Midlands,WaterGrid,Utilities,INV-2025-00449,51,188.45,9610.96,45,Legacy Spend File,1922.192,9610.96,N,OK
2025-01-13,S007,Nottingham Care & Education Centre,Midlands,SafeGuard FM,Facilities,INV-2025-00450,62,100.52,6232.44,30,Procurement Portal,1246.488,6232.44,N,OK
2025-03-14,S017,Swansea Care & Education Centre,Wales,FreshServe,Food & Catering,INV-2025-00451,45,62.8,2825.88,45,Procurement Portal,565.176,2825.88,Y,OK
2025-09-05,S009,Derby Care & Education Centre,Midlands,PowerDirect,Utilities,INV-2025-00452,45,422.75,19023.91,45,ERP,3804.782,19023.91,N,OK
2025-02-04,S008,Leicester Care & Education Centre,Midlands,LearnWell,Office & Training,INV-2025-00453,39,43.61,1700.88,30,Legacy Spend File,340.17600000000004,1700.88,N,OK
2025-11-28,S020,Bangor Care & Education Centre,Wales,CareMed,Medical Supplies,INV-2025-00454,14,158.34,2216.7,60,ERP,443.34,2216.7,N,OK
2025-03-31,S006,Birmingham Care & Education Centre,Midlands,PowerDirect,Utilities,INV-2025-00455,71,186.76,13259.89,30,Procurement Portal,2651.978,13259.89,N,OK
2025-04-29,S020,Bangor Care & Education Centre,Wales,CareTemps,Agency Labour,INV-2025-00456,52,193.97,10086.43,60,ERP,2017.286,10086.43,N,OK
2025-01-15,S017,Swansea Care & Education Centre,Wales,CareTemps,Agency Labour,INV-2025-00457,79,282.85,22345.13,30,Procurement Portal,4469.026000000001,22345.13,N,OK
2025-01-03,S007,Nottingham Care & Education Centre,Midlands,CareTemps,Agency Labour,INV-2025-00458,28,169.76,4753.34,30,Procurement Portal,950.668,4753.34,N,OK
2025-02-22,S015,Brighton Care & Education Centre,South,KitchenPro,Food & Catering,INV-2025-00459,69,47.94,3307.63,30,Procurement Portal,661.5260000000001,3307.63,N,OK
2025-02-28,S019,Wrexham Care & Education Centre,Wales,WaterGrid,Utilities,INV-2025-00460,34,129.36,4398.37,60,Procurement Portal,879.674,4398.37,N,OK
2025-07-18,S019,Wrexham Care & Education Centre,Wales,AutoCare,Vehicle & Fuel,INV-2025-00461,79,279.91,22113.06,45,Legacy Spend File,4422.612,22113.06,N,OK
2025-08-23,S017,Swansea Care & Education Centre,Wales,RoadReady,Vehicle & Fuel,INV-2025-00462,80,96.86,7748.84,30,Legacy Spend File,1549.768,7748.84,N,OK
2025-10-30,S020,Bangor Care & Education Centre,Wales,NetServe,IT & Telecoms,INV-2025-00463,11,149.72,1646.94,60,ERP,329.38800000000003,1646.94,N,OK
2025-06-06,S003,Leeds Care & Education Centre,North,FreshServe,Food & Catering,INV-2025-00464,15,73.12,1096.77,30,Procurement Portal,219.354,1096.77,Y,OK
2025-07-18,S011,London Care & Education Centre,South,BuildCare,Facilities,INV-2025-00465,54,169.22,9137.67,60,ERP,1827.534,9137.67,N,OK
2025-04-06,S017,Swansea Care & Education Centre,Wales,CareTemps,Agency Labour,INV-2025-00466,63,265.67,16737.11,60,Legacy Spend File,3347.4220000000005,16737.11,N,OK
2025-03-27,S011,London Care & Education Centre,South,BuildCare,Facilities,INV-2025-00467,63,252.33,15896.96,45,ERP,3179.392,15896.96,N,OK
2025-11-14,S018,Newport Care & Education Centre,Wales,RoadReady,Vehicle & Fuel,INV-2025-00468,7,144.1,1008.7,45,ERP,201.74,1008.7,N,OK
2025-07-16,S017,Swansea Care & Education Centre,Wales,CleanWorks,Facilities,INV-2025-00469,72,134.45,9680.29,60,Legacy Spend File,1936.058,9680.29,Y,OK
2025-09-09,S010,Coventry Care & Education Centre,Midlands,NurseLink,Agency Labour,INV-2025-00470,54,218.56,11802.5,60,Procurement Portal,2360.5,11802.5,N,OK
2025-10-17,S003,Leeds Care & Education Centre,North,CleanWorks,Facilities,INV-2025-00471,4,154.73,618.92,30,Procurement Portal,123.784,618.92,Y,OK
2025-10-03,S003,Leeds Care & Education Centre,North,CloudLink,IT & Telecoms,INV-2025-00472,37,62.03,2295.0,30,Procurement Portal,459.0,2295.0,Y,OK
2025-09-19,S016,Cardiff Care & Education Centre,Wales,PrintCo,Office & Training,INV-2025-00473,15,32.59,488.91,60,ERP,97.782,488.91,N,OK
2025-01-22,S007,Nottingham Care & Education Centre,Midlands,AutoCare,Vehicle & Fuel,INV-2025-00474,57,201.47,11483.99,60,ERP,2296.798,11483.99,N,OK
2025-12-01,S006,Birmingham Care & Education Centre,Midlands,KitchenPro,Food & Catering,INV-2025-00475,32,160.63,5140.24,45,ERP,1028.048,5140.24,N,OK
2025-02-14,S001,Preston Care & Education Centre,North,TeleCare IT,IT & Telecoms,INV-2025-00476,57,191.84,10934.84,30,ERP,2186.9680000000003,10934.84,N,OK
2025-11-09,S011,London Care & Education Centre,South,AutoCare,Vehicle & Fuel,INV-2025-00477,55,130.45,7174.7,30,Legacy Spend File,1434.94,7174.7,N,OK
2025-01-31,S007,Nottingham Care & Education Centre,Midlands,UK Energy Partners,Utilities,INV-2025-00478,73,296.68,21657.52,45,Legacy Spend File,4331.504,21657.52,N,OK
2025-12-27,S008,Leicester Care & Education Centre,Midlands,SafeGuard FM,Facilities,INV-2025-00479,38,978.81,37194.92,45,Legacy Spend File,7438.984,37194.92,N,OK
2025-07-30,S018,Newport Care & Education Centre,Wales,FreshServe,Food & Catering,INV-2025-00480,8,120.32,962.56,45,Legacy Spend File,192.512,962.56,Y,OK
2025-03-16,S009,Derby Care & Education Centre,Midlands,CleanWorks,Facilities,INV-2025-00481,42,167.77,7046.4,30,Legacy Spend File,1409.28,7046.4,Y,OK
2025-10-23,S014,Southampton Care & Education Centre,South,OfficePlus,Office & Training,INV-2025-00482,35,44.34,1551.98,60,Procurement Portal,310.396,1551.98,N,OK
2025-11-21,S016,Cardiff Care & Education Centre,Wales,OfficePlus,Office & Training,INV-2025-00483,12,31.0,371.98,45,Legacy Spend File,74.396,371.98,N,OK
2025-07-08,S014,Southampton Care & Education Centre,South,NetServe,IT & Telecoms,INV-2025-00484,59,246.05,14516.92,45,Procurement Portal,2903.384,14516.92,N,OK
2025-02-17,S003,Leeds Care & Education Centre,North,ClinEquip,Medical Supplies,INV-2025-00485,59,79.16,4670.57,60,Legacy Spend File,934.114,4670.57,N,OK
2025-10-01,S017,Swansea Care & Education Centre,Wales,FleetFuel,Vehicle & Fuel,INV-2025-00486,51,43.45,2216.01,30,Procurement Portal,443.20200000000006,2216.01,Y,OK
2025-06-15,S009,Derby Care & Education Centre,Midlands,LearnWell,Office & Training,INV-2025-00487,37,52.56,1944.56,45,Legacy Spend File,388.912,1944.56,N,OK
2025-09-06,S008,Leicester Care & Education Centre,Midlands,BuildCare,Facilities,INV-2025-00488,44,99.3,4369.02,60,ERP,873.8040000000001,4369.02,N,OK
2025-08-24,S007,Nottingham Care & Education Centre,Midlands,KitchenPro,Food & Catering,INV-2025-00489,3,164.4,493.21,30,ERP,98.642,493.21,N,OK
